"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7691","france","bordeaux","2020-03-19",33736800,"Centre ville (Bordeaux)",44.84014,-0.57141,"Condominium","Entire home/apt",4,1,1,"$95.00",3,1125,30,NA,0
"7692","france","bordeaux","2020-03-19",33743673,"Bordeaux Sud",44.82486,-0.55336,"Apartment","Entire home/apt",4,1,1,"$80.00",1,1125,29,80,80
"7693","france","bordeaux","2020-03-19",33744150,"Chartrons - Grand Parc - Jardin Public",44.85213,-0.5765,"Apartment","Entire home/apt",2,1,1,"$65.00",1,1125,23,65,455
"7694","france","bordeaux","2020-03-19",33745001,"Bordeaux Sud",44.83171,-0.57296,"Apartment","Entire home/apt",4,1,2,"$80.00",2,1125,0,80,2400
"7695","france","bordeaux","2020-03-19",33745478,"Caudran",44.84516,-0.60792,"House","Private room",2,1,1,"$30.00",2,21,0,30,900
"7696","france","bordeaux","2020-03-19",33745926,"Chartrons - Grand Parc - Jardin Public",44.8588,-0.57272,"Apartment","Entire home/apt",6,2,3,"$300.00",1,1125,27,143.333333333333,430
"7697","france","bordeaux","2020-03-19",33756795,"Caudran",44.85461,-0.61546,"House","Entire home/apt",6,4,4,"$105.00",21,120,23,105,735
"7698","france","bordeaux","2020-03-19",33758105,"Centre ville (Bordeaux)",44.83717,-0.57379,"Apartment","Private room",2,1,1,"$26.00",2,1125,0,28,840
"7699","france","bordeaux","2020-03-19",33759871,"Nansouty - Saint Gens",44.81986,-0.57177,"Apartment","Entire home/apt",3,1,1,"$100.00",2,7,30,NA,0
"7700","france","bordeaux","2020-03-19",33760763,"Nansouty - Saint Gens",44.8225,-0.56983,"Condominium","Entire home/apt",2,0,0,"$80.00",2,3,0,60,1800
"7701","france","bordeaux","2020-03-19",33764147,"Caudran",44.85158,-0.61318,"Condominium","Entire home/apt",2,0,1,"$45.00",4,30,17,45,585
"7702","france","bordeaux","2020-03-19",33764918,"Chartrons - Grand Parc - Jardin Public",44.85292,-0.57396,"House","Entire home/apt",8,4,5,"$350.00",7,21,23,350,2450
"7703","france","bordeaux","2020-03-19",33768103,"La Bastide",44.83856,-0.55819,"Apartment","Entire home/apt",4,1,1,"$65.00",2,17,0,61.3333333333333,1840
"7704","france","bordeaux","2020-03-19",33770517,"Bordeaux Sud",44.83387,-0.5665,"Apartment","Entire home/apt",6,2,3,"$170.00",2,1125,22,147.625,1181
"7705","france","bordeaux","2020-03-19",33771332,"Le Bouscat",44.86534,-0.5819,"Guesthouse","Private room",2,1,1,"$48.00",2,1125,29,55,55
"7706","france","bordeaux","2020-03-19",33772015,"La Bastide",44.84501,-0.56211,"Apartment","Entire home/apt",4,2,3,"$130.00",3,1125,0,130,3900
"7707","france","bordeaux","2020-03-19",33776695,"Chartrons - Grand Parc - Jardin Public",44.8523,-0.57187,"Apartment","Entire home/apt",4,2,2,"$105.00",10,40,28,105,210
"7708","france","bordeaux","2020-03-19",33777103,"Capeyron",44.86049,-0.64988,"House","Entire home/apt",6,3,3,"$170.00",5,1125,0,170,5100
"7709","france","bordeaux","2020-03-19",33787354,"Bordeaux Sud",44.83163,-0.56495,"Apartment","Entire home/apt",2,0,1,"$75.00",2,1125,27,70.6666666666667,212
"7710","france","bordeaux","2020-03-19",33788192,"Centre ville (Bordeaux)",44.84503,-0.59609,"Condominium","Entire home/apt",4,2,2,"$80.00",5,1125,30,NA,0
"7711","france","bordeaux","2020-03-19",33792774,"Chartrons - Grand Parc - Jardin Public",44.85546,-0.58919,"Condominium","Entire home/apt",2,1,1,"$70.00",1,14,25,72,360
"7712","france","bordeaux","2020-03-19",33795099,"Chartrons - Grand Parc - Jardin Public",44.85256,-0.5746,"Apartment","Entire home/apt",4,1,1,"$65.00",2,1125,0,70,2100
"7713","france","bordeaux","2020-03-19",33795220,"Talence",44.81584,-0.58573,"Condominium","Private room",2,1,0,"$21.00",2,1125,0,16,480
"7714","france","bordeaux","2020-03-19",33798637,"Le Bourg",44.81005,-0.62937,"Guest suite","Entire home/apt",3,0,1,"$60.00",1,7,24,50,300
"7715","france","bordeaux","2020-03-19",33802139,"Bordeaux Sud",44.82941,-0.57282,"Apartment","Entire home/apt",3,1,1,"$90.00",2,1125,28,83,166
"7716","france","bordeaux","2020-03-19",33802459,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83369,-0.58874,"Apartment","Entire home/apt",2,0,0,"$49.00",3,60,27,49,147
"7717","france","bordeaux","2020-03-19",33803676,"Centre ville (Bordeaux)",44.83621,-0.572,"Apartment","Entire home/apt",2,1,1,"$90.00",2,1125,3,78,2106
"7718","france","bordeaux","2020-03-19",33813555,"Capeyron",44.85315,-0.64919,"House","Private room",1,1,1,"$25.00",3,365,0,25,750
"7719","france","bordeaux","2020-03-19",33818673,"Bordeaux Sud",44.83105,-0.56772,"Apartment","Entire home/apt",6,2,3,"$156.00",1,1125,5,140.72,3518
"7720","france","bordeaux","2020-03-19",33819053,"Bordeaux Sud",44.83519,-0.56541,"Condominium","Entire home/apt",3,1,2,"$100.00",2,31,26,120,480
"7721","france","bordeaux","2020-03-19",33822195,"Bordeaux Sud",44.83258,-0.57065,"Apartment","Private room",2,1,1,"$48.00",1,7,0,45,1350
"7722","france","bordeaux","2020-03-19",33825838,"Centre ville (Bordeaux)",44.83889,-0.57305,"Apartment","Entire home/apt",2,1,1,"$70.00",2,1125,0,60,1800
"7723","france","bordeaux","2020-03-19",33826314,"Caudran",44.84439,-0.62539,"Townhouse","Entire home/apt",2,1,1,"$85.00",2,1125,10,75,1500
"7724","france","bordeaux","2020-03-19",33826963,"Bourran",44.846,-0.63547,"Condominium","Entire home/apt",3,1,2,"$68.00",3,30,17,60,780
"7725","france","bordeaux","2020-03-19",33828134,"Caudran",44.84738,-0.60772,"Apartment","Entire home/apt",2,0,0,"$55.00",1,30,0,55,1650
"7726","france","bordeaux","2020-03-19",33848584,"Centre ville (Bordeaux)",44.84324,-0.58522,"Townhouse","Entire home/apt",6,4,4,"$300.00",3,21,5,300,7500
"7727","france","bordeaux","2020-03-19",33848963,"Caudran",44.85469,-0.61006,"Apartment","Entire home/apt",4,2,2,"$50.00",4,10,0,50,1500
"7728","france","bordeaux","2020-03-19",33849146,"Sardine",44.79794,-0.63295,"House","Entire home/apt",8,4,5,"$280.00",7,22,0,240,7200
"7729","france","bordeaux","2020-03-19",33855574,"Lormont",44.86562,-0.52285,"Condominium","Private room",2,1,1,"$40.00",2,1125,0,21.7333333333333,652
"7730","france","bordeaux","2020-03-19",33862553,"Centre ville (Bordeaux)",44.83956,-0.57708,"Apartment","Entire home/apt",2,0,2,"$45.00",1,1125,0,45,1350
"7731","france","bordeaux","2020-03-19",33862652,"Caudran",44.84441,-0.62501,"House","Entire home/apt",7,4,4,"$240.00",5,21,0,190,5700
"7732","france","bordeaux","2020-03-19",33864300,"Bordeaux Sud",44.83373,-0.56186,"Apartment","Private room",2,1,1,"$40.00",1,1125,0,40,1200
"7733","france","bordeaux","2020-03-19",33865262,"Talence",44.80211,-0.58869,"Condominium","Private room",2,1,1,"$45.00",1,1125,0,40,1200
"7734","france","bordeaux","2020-03-19",33866514,"Bordeaux Sud",44.82994,-0.56472,"Apartment","Entire home/apt",2,1,1,"$60.00",4,1125,0,49,1470
"7735","france","bordeaux","2020-03-19",33869762,"Capeyron",44.85485,-0.65426,"House","Entire home/apt",4,2,4,"$90.00",1,15,29,90,90
"7736","france","bordeaux","2020-03-19",33871737,"Chartrons - Grand Parc - Jardin Public",44.84822,-0.57254,"Apartment","Entire home/apt",5,2,3,"$140.00",2,14,0,140,4200
"7737","france","bordeaux","2020-03-19",33872686,"Bordeaux Maritime",44.8611,-0.56989,"Condominium","Entire home/apt",3,2,2,"$65.00",3,7,0,65,1950
"7738","france","bordeaux","2020-03-19",33874003,"La Bastide",44.8413,-0.55172,"Apartment","Entire home/apt",4,1,2,"$72.00",2,1125,6,72,1728
"7739","france","bordeaux","2020-03-19",33874418,"Talence",44.80433,-0.59851,"House","Entire home/apt",4,2,2,"$150.00",6,1125,0,120,3600
"7740","france","bordeaux","2020-03-19",33876283,"Talence",44.80022,-0.59379,"House","Entire home/apt",2,1,2,"$45.00",3,14,22,45,360
"7741","france","bordeaux","2020-03-19",33877116,"France Alouette",44.79557,-0.67781,"Guesthouse","Entire home/apt",2,0,1,"$35.00",3,35,13,31.8235294117647,541
"7742","france","bordeaux","2020-03-19",33880662,"Talence",44.80328,-0.58732,"Condominium","Private room",2,1,0,"$33.00",1,1125,0,33,990
"7743","france","bordeaux","2020-03-19",33886985,"Chartrons - Grand Parc - Jardin Public",44.8588,-0.56829,"Apartment","Entire home/apt",2,1,0,"$48.00",3,5,0,48,1440
"7744","france","bordeaux","2020-03-19",33889436,"Caudran",44.8495,-0.61361,"Apartment","Entire home/apt",2,0,1,"$40.00",2,1125,0,45,1350
"7745","france","bordeaux","2020-03-19",33890519,"Lormont",44.88271,-0.5311,"House","Entire home/apt",6,3,6,"$70.00",6,1125,29,80,80
"7746","france","bordeaux","2020-03-19",33893746,"Nansouty - Saint Gens",44.82591,-0.57263,"Apartment","Entire home/apt",3,1,2,"$29.00",2,21,0,50.0666666666667,1502
"7747","france","bordeaux","2020-03-19",33897043,"Chartrons - Grand Parc - Jardin Public",44.85076,-0.58335,"Apartment","Entire home/apt",2,0,0,"$55.00",2,1125,6,50.5416666666667,1213
"7748","france","bordeaux","2020-03-19",33897296,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83001,-0.60732,"Townhouse","Private room",1,1,1,"$28.00",2,10,3,28.2962962962963,764
"7749","france","bordeaux","2020-03-19",33900133,"Floirac",44.82908,-0.52648,"Bed and breakfast","Private room",4,2,2,"$260.00",1,1125,2,260,7280
"7750","france","bordeaux","2020-03-19",33900908,"Floirac",44.8294,-0.52551,"Bed and breakfast","Private room",3,2,2,"$260.00",1,1125,2,260,7280
"7751","france","bordeaux","2020-03-19",33904870,"Chartrons - Grand Parc - Jardin Public",44.85201,-0.58245,"Apartment","Entire home/apt",4,1,1,"$51.00",4,1125,24,50,300
"7752","france","bordeaux","2020-03-19",33905028,"Villenave-d'Ornon",44.7796,-0.57497,"Condominium","Entire home/apt",2,1,1,"$35.00",1,21,0,31.0666666666667,932
"7753","france","bordeaux","2020-03-19",33906694,"Bgles",44.80188,-0.54356,"House","Entire home/apt",8,4,4,"$180.00",2,1125,27,213.333333333333,640
"7754","france","bordeaux","2020-03-19",33907458,"Villenave-d'Ornon",44.80184,-0.57307,"Apartment","Entire home/apt",2,1,1,"$46.00",2,1125,0,46,1380
"7755","france","bordeaux","2020-03-19",33910069,"Caudran",44.8502,-0.60046,"House","Entire home/apt",13,6,9,"$400.00",7,1125,0,400,12000
"7756","france","bordeaux","2020-03-19",33917528,"Centre ville (Bordeaux)",44.83679,-0.56885,"Apartment","Entire home/apt",2,1,0,"$85.00",3,1125,12,70,1260
"7757","france","bordeaux","2020-03-19",33919475,"Centre ville (Merignac)",44.84132,-0.64907,"Condominium","Private room",2,1,1,"$37.00",5,1125,0,25,750
"7758","france","bordeaux","2020-03-19",33921733,"Bordeaux Sud",44.81656,-0.55108,"Condominium","Private room",2,1,1,"$35.00",2,1125,0,35,1050
"7759","france","bordeaux","2020-03-19",33930116,"Saint-Louis-de-Montferrand",44.94514,-0.53721,"House","Entire home/apt",4,1,3,"$60.00",2,30,30,NA,0
"7760","france","bordeaux","2020-03-19",33930729,"Centre ville (Bordeaux)",44.84834,-0.58491,"Condominium","Private room",2,1,1,"$50.00",1,1125,29,50,50
"7761","france","bordeaux","2020-03-19",33931034,"Centre ville (Bordeaux)",44.83855,-0.58177,"Apartment","Entire home/apt",4,1,1,"$125.00",2,1125,29,125,125
"7762","france","bordeaux","2020-03-19",33933957,"Centre ville (Bordeaux)",44.84076,-0.56882,"Apartment","Private room",2,1,1,"$60.00",1,7,0,40.3666666666667,1211
"7763","france","bordeaux","2020-03-19",33934976,"Talence",44.80273,-0.5796,"Apartment","Entire home/apt",2,0,1,"$40.00",1,1125,0,40,1200
