"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"3473","belgium","brussels","2020-04-19",19815866,"Forest",50.82153,4.32069,"Apartment","Entire home/apt",2,1,1,"$50.00",4,1125,29,45,45
"3474","belgium","brussels","2020-04-19",19818666,"Schaerbeek",50.85154,4.38597,"House","Private room",1,1,1,"$39.00",1,1125,22,39,312
"3475","belgium","brussels","2020-04-19",19819068,"Uccle",50.80386,4.33968,"Apartment","Entire home/apt",4,2,2,"$65.00",1,1125,30,NA,0
"3476","belgium","brussels","2020-04-19",19823248,"Uccle",50.79108,4.33196,"Townhouse","Private room",5,3,3,"$135.00",1,6,0,76.5,2295
"3477","belgium","brussels","2020-04-19",19837355,"Schaerbeek",50.8542,4.39499,"Townhouse","Private room",2,1,1,"$29.00",1,1125,0,30.3333333333333,910
"3478","belgium","brussels","2020-04-19",19850869,"Forest",50.8245,4.33138,"Apartment","Entire home/apt",2,1,1,"$40.00",4,30,0,40,1200
"3479","belgium","brussels","2020-04-19",19854441,"Bruxelles",50.86669,4.35708,"Apartment","Private room",2,1,1,"$26.00",1,1125,0,35,1050
"3480","belgium","brussels","2020-04-19",19856845,"Bruxelles",50.85266,4.34262,"Apartment","Private room",3,1,2,"$28.00",2,1125,0,24.2333333333333,727
"3481","belgium","brussels","2020-04-19",19872595,"Bruxelles",50.87252,4.34729,"Loft","Entire home/apt",3,1,3,"$40.00",5,22,0,35.1333333333333,1054
"3482","belgium","brussels","2020-04-19",19874040,"Ixelles",50.82106,4.39037,"Apartment","Entire home/apt",3,1,1,"$39.00",2,1125,0,39.8,1194
"3483","belgium","brussels","2020-04-19",19883070,"Ixelles",50.83031,4.36366,"House","Private room",1,1,1,"$40.00",5,1125,0,40,1200
"3484","belgium","brussels","2020-04-19",19884254,"Bruxelles",50.84989,4.38275,"Apartment","Entire home/apt",3,1,2,"$80.00",3,21,0,80,2400
"3485","belgium","brussels","2020-04-19",19886174,"Bruxelles",50.83973,4.34886,"Apartment","Entire home/apt",3,1,2,"$60.00",2,30,0,60,1800
